Gene,p_value
WFIKKN2,0.0037137302684579305
CD53,0.02101061628416033
GPR160,0.0003578196774088289
C5orf14,1.3283835192206608e-07
IQCK,2.981900185372213e-06
FLJ11151,0.00043678091533279237
PACAP,0.0035614937296941877
KLHL34,0.031038036847846506
GDF6,3.322838583519686e-06
PDLIM4,2.5688081577148434e-06
C14orf153,7.213533986411906e-08
BRWD2,0.00378651905088178
NME2,8.69989100221849e-18
LMO1,0.023839841541184414
AP1S1,6.196854077557688e-08
UBE2I,0.03980482409370123
C1QTNF7,3.30145395572046e-05
ZNF687,0.00010536763366331451
CCT7,1.4645498428093758e-07
ZP3,0.00010103232111446675
CD82.1,0.012983146767286444
STOML2,3.731820872631055e-05
HIF3A,0.0005553406676111482
FNDC4,0.002217107679749142
SREBF1,0.0026034577126264687
LRRC4C,2.0869223665385672e-07
DEK,1.148174078749982e-05
MGC33556,0.0002602457284413349
LFNG,1.4888314893472409e-08
LOC440925,0.0012931725231784953
CITED2,2.5908126248265855e-11
UBE2B,3.61948709331334e-05
ADAMTS8,4.6901746750191194e-07
TTLL12,0.002138502348236921
PKM2,0.0004299186847003374
ADCK2,0.0004044139596235998
CLEC12A,0.005843155252117003
NOMO3,8.109932108625844e-06
ZNF238,0.0008180163557070738
LOC442582,0.0010236458280459381
MCM7,3.79089509523361e-11
ITIH5,2.1999832859771235e-05
MRPL22,1.0934896017738323e-05
KATNAL1,0.0002074331746533415
ATP6V1C1.1,0.0006935905759767521
ZNF702,0.03357091432016166
AMY1C,0.03109011250103697
KIAA0101,3.893853766972785e-08
C19orf20,6.036829007351272e-05
TRAF3IP2,0.029619159046707828
GEMIN5,4.705510971533999e-08
TUBA1C,1.5863143467585569e-12
CDC20,3.6471533628279216e-12
TIMP4,0.01629861823749198
SURF1,7.418609577225965e-05
LIN7B,0.0008185524376775228
SORBS1,3.612471450692026e-05
HNRPA1,9.995581338804242e-07
PKP1,0.026607337295704647
HYPK,0.0007206192618959256
SLC24A3,1.5148634452468079e-05
SPTAN1,0.001354306392331963
CLYBL,0.018547030823341647
B4GALT7,0.0122710857706534
TCF2,0.00041925852413689143
FTCD,7.679414468095127e-05
TFB1M,2.445623784999059e-10
MAOA,9.435723267428243e-05
DMXL1,0.00208147450492673
MTUS1,3.867945085157023e-05
MRPS10,0.03180094743859313
FLAD1,8.55605731343018e-08
HEPH,0.03939175778920477
DGCR6,0.018890941103835036
DNAJB5,4.247641210478222e-06
BTNL3.1,0.005884230485203401
AKT3,0.04067274874451116
EPB41,0.0007310481081067254
SMYD5,0.001479567638093433
TGFBI,7.876783015851749e-07
HSDL1,0.013006644106541721
ARHGAP9,0.00026928160469043673
TH1L,2.9804494296668654e-07
CNNM2,0.0001396170590167363
MAGI3,5.450324210548012e-07
AGL,0.0026975610206930326
ELF1,0.0012902610793667363
CANT1,0.03192119000909048
STOX1,1.2469907761949087e-05
ARHGEF18,0.004292739267800284
APOB,6.11669043782344e-05
PXMP4,3.8017127473762217e-06
RAB1B,0.0012595522035474004
ZNF485,3.497098297655666e-10
SEC22C,0.03854722551358484
ERGIC1.1,0.03346475907805937
TNNT2,0.0006643218048334421
P2RY13,0.00038163211457643403
ZNF491,5.986291149736767e-07
RFFL,0.039080372969815494
PTPN6,0.001079699587349489
DKFZP686A01247,0.0011449770360063497
FAM29A,1.6031310977357725e-05
SLC30A5,7.161204056892183e-05
BXDC1,2.224239059964719e-08
CUGBP2,0.005124855333516777
FBLN5,1.0691805737022141e-05
ATXN7L2,3.4797267444665907e-05
NKIRAS1,8.136591980880754e-06
ADAM28,0.00013564451692493393
C20orf12,0.00223328821418061
MDS032,0.0008031502498531541
EPHA1,1.563155314885672e-07
WBSCR28,0.00018230858905153105
ZNF415,0.00019128995579890238
CEACAM1,0.025089577394268325
GBA3,0.008514256576038281
SGIP1,0.0005486539803025126
LUZP1,9.182253809177552e-08
DHTKD1,5.186819005951398e-05
C20orf52,0.0020143331561739545
TCF3,1.2419708387280523e-11
ALG5,5.859723680111476e-10
ONECUT2,0.0018340498417013366
PTGDS,0.0016108085431465284
NDC80,1.6934033073334533e-08
CENPF,1.2960471643032274e-12
NUF2.1,1.0895995439686966e-12
UBE2I.1,2.4011743029240167e-05
IFIT3,0.04287474321775466
FLJ33360,0.0028366122052181945
MICALL2,0.038697021967114
NRIP2,6.381720837855135e-09
FAU,0.000510806779261537
LOC90835,0.0010121458425059544
DCUN1D4,0.0006868657539440364
CHEK1,2.8891703099732376e-09
ADAM28.1,0.00019295885359125567
MED4,1.3207773572820266e-07
ATG16L2,0.0010102863779126415
NSUN6,8.44813973269571e-06
CADM2,5.256878150181028e-06
UNC119,0.002168788441453196
LOC653604,3.905960908404004e-08
CYP51A1,8.805881044357395e-05
GPR172A,1.52577058562949e-07
C11orf54,0.0221419527643903
KPNA4,0.008911669547015768
ATP2B4,1.3744432238184214e-05
C11orf49,0.00039522484042200777
KIAA0143,3.225165953269697e-06
FBXO18,0.0001641638484289119
PREI3,9.537248761154142e-05
WSB1,2.1674216284451284e-06
ELK4.1,5.231473959776636e-07
MRPL50,3.172508201636535e-09
ST8SIA1,9.144133577615581e-07
GTF2I,4.5776067548298116e-08
RPSA,4.1038632208713836e-05
IL11RA.1,1.15655295722727e-11
C19orf12,0.00014813968924131296
PPP6C,0.0023273002587468755
GTF2E2,0.0005585483102411317
TJP2,1.3307869430971485e-06
GIYD2.1,0.028258855354303412
NPR3,0.00039416025554391324
RBMS3,9.442650101431237e-07
C4orf14,5.876159427960105e-06
NELF,0.019336575124138142
PTGS1,6.200583446451295e-05
ITGB1BP1,0.02063681032999076
NMNAT3,4.255934432211915e-05
CD36,2.7034400545689057e-05
FCRL2,0.004320899273962791
CTR9,0.0029718700171805002
ZNF260,0.003420500188935122
C3orf34,0.004666428221661802
LTBP4,5.602510212835e-09
CRTAP,0.004179876379904877
FKBP14,0.04154357059427486
MAPK1,0.009688832997552091
SPCS1,8.253832142829989e-06
C1orf25,0.010572146333845548
STH,0.021928606458839626
NRTN,0.007585177821213876
ZNF92,7.677391093261724e-05
AMT,5.147974881227525e-07
DIABLO,0.0122237685520329
LSP1,0.004749212213530609
EPS15,4.795418698932103e-07
FXYD3,0.0007591131767816215
SH3BP5L,0.02718377759223601
ZNF445,0.001701718136534017
ELA3B,0.013868948268148273
ZDHHC1,0.024234143956705187
CFL2,0.00010825552247637672
ZFP91,1.1181042448075553e-07
RPRM,2.926990616805982e-06
GPR30,1.9820240701213394e-09
NOL6,1.501184362978169e-05
PDHA2,0.006156734138199255
FLJ22671,0.005131954033381387
KIAA0020,2.6295056869382354e-11
SORCS1,1.4614067103198773e-07
C10orf12,0.016002919400960276
TCEA2,2.5477586175582054e-06
SKP2,1.962259476287966e-12
CADPS,8.279557434621417e-05
BRF2,5.377682449984548e-05
USP15,0.022267417248426822
CDK2.1,3.8552932099534615e-11
TSPAN12,0.0034556409840605343
CDK5RAP1,5.083192430754128e-07
TUBB.1,0.0008749800106437392
CTDSPL2,0.008963456330823445
PEX10,0.01569003480123416
IL15RA,0.0003744397818908285
EFNA4,2.0760300041198135e-09
EIF2S3,1.3265987591670527e-06
ABCB10,0.0004460837063707863
UFD1L,4.066142683929449e-05
FLI1,1.327394785161474e-06
BCL11B,1.5702032250727246e-07
MOSC2,0.015176082166133264
ITGA2,1.1530311667601982e-11
CSE1L,2.6098891551771174e-08
CCDC113,7.647684489018037e-06
CA10,0.003463612162010644
RAB27A,4.309981340628349e-06
UBE2V1,0.03643728441977971
IGFBP4,0.0002366061412470603
ARMC8.1,5.4767459924661274e-08
ANGEL1,0.00024493822951532384
DST,0.018731431845085383
TMEM84,0.00787371766541939
RNF149,0.0007849312339578725
WDR61,0.0004078297649264572
KIF25,0.04610135165276573
LASP1,0.043118790256894954
MAP4K1,0.00019147287277843322
ACBD3,0.0012190895931395562
AKTIP,6.16482549765774e-05
SILV,0.033745528901849654
WASL,0.0008543959579514278
ADNP.1,1.332577727863867e-06
TMUB1,0.026627222205668516
REEP2,2.2015420846095272e-07
ARHGEF4,0.00024143740209664797
HEATR3,1.3678346993786212e-06
ACSL3.1,0.005550255978648053
PRY2,0.029189031807857483
TCF20.1,0.0002428852830925167
CECR1,0.044656276695286025
HIST2H3C,2.4602982625485553e-07
SDC4,0.013480640798727739
IFRD2,1.1009435504640738e-11
C14orf106,3.1123266614229724e-05
PHACTR3,0.03957327639409696
HMGA2,0.011983625443939869
CDKN3,4.0064715089566124e-11
LOC402055,4.736224477756026e-06
RET.1,0.01609314516226451
ALG10B,1.1063658405280898e-05
COQ10A,0.0004243333589761134
MAGEC1,0.031178471056227564
CALM3,0.027165847467432117
WNT4,0.003289942671330375
RING1,1.0654336920489731e-06
ZNF679,0.004536082666960746
CAMK2A,3.819705986664776e-09
LOC162427,0.016068372108063073
ITGB4.1,0.0055379811025929185
ROBO1,0.002354883227711916
UQCRQ,0.045543131382865976
CDC123,1.1319275942114862e-07
LOC730170,0.015587738739925886
CCR10,0.00228422016949376
TARS,0.0005596610588626823
FLJ10159,1.87624651881963e-06
DENND2A,1.6203900900261886e-07
SKIV2L,0.026260886366943906
ZC3H8,4.1106245850060716e-10
VSIG2,1.3680498784411671e-05
GCNT1,0.0009748768918149906
ZNF75A,0.00018324912863510205
SLC25A19,0.00019886271946974394
IFT88,0.0017889384683831922
PIK4CB,4.1320481577289986e-06
C6orf166,0.00021880539393883484
C6orf155,0.00037600295447803985
KIF17,3.10585925102307e-06
FAF1,0.00012185039562094222
RPS14,1.1282089284637272e-10
PCDHAC1,0.02407318535515784
DCN,9.027070942345482e-08
ACRC,8.17314437490708e-05
LOC645676,6.957101479458524e-07
LYPLA1,3.1379639143646007e-06
NOX1,4.98449988688118e-05
C3orf32,0.02387964954584806
IL8,0.021437728080925162
RBM15,0.00048221983706725686
C9orf72,0.016054248760147345
C7orf38,5.740976794692818e-09
PPP2R5E,0.0017298002426033932
CACNA1C,1.1193037577927468e-06
SYNE1,9.22636018518196e-06
PHLDB1,1.3351789268510106e-11
FLJ45717,0.0027345424814360173
DACH1,1.630813386657724e-07
PGAM2,0.01982385586331047
CSPG4,1.0476930061836388e-05
GPR114,0.018975772969017948
SLC17A6,0.01149415697667605
PINK1,5.44079104834902e-13
NOL1,0.004845112856880345
INS,0.049911520866121314
BRP44L,0.0010290068085528194
PLD3,0.0025211969848701085
FAF1.1,5.88529546332881e-05
ACE2,0.024398460043267543
PASK,3.3534054210143784e-08
PDPR,3.9277434548877666e-05
EIF4A3,7.739323689437396e-07
PRPS1,6.047708468360717e-06
HSF1,2.7267287479259458e-05
ZC3HAV1,5.236345363690561e-07
BSPRY,3.5907420009326693e-06
SPTBN2,0.00040279101677766275
PRM3,0.035217059642252115
FBXO9,0.00120402181551804
NANP,2.327786132511441e-05
NKX3-1,4.343147454621298e-05
AIFM1,0.014324119559284108
SQRDL,0.0005164624960161137
WDR51B,3.077685683638235e-05
PDE1C,0.004130422148784068
KIR2DL3,0.00014561226082628466
RANBP10,0.00023038577297614487
T1560,0.0005014571972943465
LPPR2,2.1505055778032897e-05
LOC113386,0.0003942395724123573
CCDC128,0.00045347320294395567
COPZ2,4.923649902756357e-06
SLA,0.012672047344777912
CAMKV,0.011426116820337378
C9orf100,5.272118209686885e-09
EPB41.1,0.03483200750325068
RAB23,4.3140616621840716e-05
SLC25A20,1.2170382036806389e-05
DEGS1,0.0001438922232778341
HYAL3,2.276612215843708e-05
ITM2A,1.4152357996071422e-09
GCET2,0.041131806793702604
SULF2,0.014497696236655646
DACT3,1.7203566218008724e-07
ZNF650,0.013381493016275031
C12orf65,8.285754009026232e-05
IFRD1,0.0013857548515485852
ALDH3A2,0.014364587920192214
LCMT2,3.679200595692396e-05
DUSP26,6.188938782851245e-07
PARVB,0.0002142578723731102
EGLN3,0.0034085871908185396
TPP2,2.6808515998363684e-07
SLC25A15,1.449812436945256e-13
BRDG1,0.0003965869964623424
PTGIS,0.00014972630837165662
SPCS3,0.0012115979833556385
ANKRD33,0.025004023210362287
WDR68,0.005571798934365159
HBA1,2.7994711481643745e-05
C14orf4,0.007777407131937025
MLKL,1.622571268403169e-07
HOXB6,0.0005475854998288847
GABARAPL1,7.425256640823825e-15
C12orf52,0.00010022581576373225
TNS3,0.004380500344033451
TIGD4,0.00024583077418236887
C1orf24,4.377468047933211e-07
TAF1B,2.846265787039646e-07
AMD1,0.0005076828750346131
SLC25A13,3.09918345906863e-06
EPHA5,0.00022944291171002595
UBE2V1.1,0.003083978744576252
FOXA2,2.361074433879886e-09
SAA4,0.014154028844418352
RBED1,0.025354912447781656
MYRIP,0.024980166794590423
GSTM1,0.004255514673636077
ESF1,6.650636525265397e-05
HNRPF,2.346307371111318e-06
ZNF282,1.9340721932311428e-05
TMEM52,6.526371207467965e-06
LTC4S,1.6172853569203729e-06
TMEM112,0.008088248769875508
ZDHHC18,0.03841176701816527
BLK,0.00016340995098310156
HYAL2.1,1.7092756608581524e-05
SLC2A9,1.5997952653043218e-06
OAF,4.6429031462736515e-05
TAF6,0.00012379112086167797
CDC37,2.8871629361354704e-08
SCARB1,1.619016624129435e-06
AIFM1.1,1.4006970297812232e-07
PLCH1,1.1513953463639234e-07
FHL2,0.034253686464605075
PDCD5,1.3032994515309386e-08
SPESP1,0.0010713004356107706
IMPACT,3.144406896761126e-05
CHMP7,0.02970481052823753
ABCA9,3.5067586775129924e-05
DDAH1,2.053049908616515e-06
PIP5K1C,6.241586265983198e-07
GMEB2,4.709001634633539e-05
C1orf181,0.00042664519782093565
STK31,0.04773870038814971
RGS10,5.880310434983146e-07
CRBN,5.9660171754388775e-05
STON1,7.138771651693736e-05
ASAHL,1.669214704211457e-05
TTC13,0.03457566112574374
RBPMS,8.420394625610046e-06
TBC1D10B,0.03889453860172844
MYCBPAP,0.04133035236864732
CUGBP2.1,4.2773163611133696e-07
FLJ38973,0.00616480834032009
UBAP2,0.0008742448330707057
FLJ35424,0.0034448715782839793
PAPSS2,4.9888737622202665e-05
MLL,0.01618141454751997
CASD1,0.000777809847152641
MGC29891,0.0026741783502555547
SNF1LK2,0.046103462435175255
CCND3,0.000844816660930354
FLJ20850,4.735636598364565e-07
PRKAA2,0.031954621513972735
GPR17,0.0007758200909938541
CENPM,6.168674561397141e-10
BATF,0.0022864036266232244
HRK,0.0017000482649327288
RSF1,0.014587043963009232
PCSK9,2.8322213601736704e-08
PGDS,3.121867324840017e-05
LYPD1,0.03450607939236467
HECTD2,3.8024630799146734e-07
AKR1C4,0.0309036778770627
CIDEB,1.8101028860491957e-05
TMEM106B,0.004311434772406751
USH1C,0.0015972225579151198
MID1IP1,0.0003715267285804905
MARVELD1,8.847966269109114e-09
DNAJB14.2,0.016957745166156002
MGC29671,2.558896010766818e-05
C1QBP,1.335396957423417e-07
XPNPEP1,0.0034593903717439855
FHL5,0.0008981210794745288
PPIC,3.389755928591519e-08
NCOA1,8.32676937058561e-12
CCL14,5.221034853217897e-05
FOXQ1,1.2269491308133303e-07
LRRC8E,1.0654154156377656e-08
MIPEP,2.8146415172692547e-08
WNK4,0.00035740845989425037
BLZF1,0.018756558948370607
NARG1,1.9494020084881916e-07
SIAE,0.0023821193866441284
PTPRR,0.044935690170774874
FAM120AOS,3.231092894596859e-11
CNOT1,5.213450048688734e-05
BZRPL1,0.018104779474693217
SRPK2.1,0.00015744845509837565
AMELX,0.00066809182513469
ANKRD49,0.0009218921184580471
RKHD1,3.355254282487364e-06
ZNF16,0.00023243960866003907
CLN3,0.02838343631105544
YWHAZ,3.724076027234315e-05
C14orf165,0.034770486209446075
YAF2,0.005679129383345319
RHOT2,0.0003148122631162901
BACE2,7.04367969270811e-05
LY6G6C,0.00657359227831764
TRIM36.1,0.003515046129442874
IGFBP6,8.472295178430638e-08
IFT88.1,0.0001475632133894827
AP4B1,0.0284039228572818
PPP1R13L,1.00070182714978e-06
EI24,6.125435531254415e-06
KISS1,1.8536254018432753e-05
LOC646531,7.200847664889381e-05
KIAA0913,1.6534298152644292e-12
PYHIN1,0.0005581379872086046
NME3,0.014312697046692312
FLJ23588,0.007252013675886933
MEST.1,2.1055559260565977e-06
OSBPL10,0.0024921843151406247
ZNF229,0.00026730147823067127
ZNF193,0.00012820971492206115
FOS,4.013383273289712e-06
MAD2L2,0.005549365481086739
FAM48A,1.7513064836214943e-06
RNF126,1.0505738499752963e-07
ILF3,8.724699714345584e-07
SUV420H1,0.008343810869156029
DENND4C,0.00037384046270738284
SFTPB.1,0.045522704387754756
PHKG2,0.012772256559349743
PDE7A,0.03210845238437389
C19orf57,0.0028370353495585756
SREBF2,0.0007997300963557356
GRB10.2,0.02306625270678973
GLRB,3.5688977562358556e-06
ACP1,1.3400449819684875e-09
NUP85,5.682932755687836e-12
PDLIM2,6.801562127568304e-07
TNRC5,1.4176966386154813e-07
ZNF792,4.708539212331436e-10
KPNA5,0.0004603468881331219
TMEM108,1.0020856876671792e-07
LRRC61,2.9844749632531445e-05
WAC,0.0008759004289706483
ERLIN2,0.0017028561620844413
JUN,0.007390370488086358
LRP1,8.257659852125047e-05
ANGPTL1,2.2768408636299497e-07
PRLR,2.3993149523720034e-05
NUDT14,2.199610286980941e-08
TCF12,0.008655043491860895
SH2B2,0.0015285356908674248
CHAF1A,4.207802569926186e-06
CUTL2,0.0011701997443593283
GUSB,0.023891032541469036
TSPAN13,0.0021202239631669863
EGFL7,0.037209172661048256
DCP2,0.021161810251735393
TM9SF3,0.036120245103702105
TMEM38B,1.0267394515186371e-08
DKFZp686O24166,6.540858139237053e-06
RGS22,0.00011809035209878835
IQWD1,0.00015981566456479455
HIST1H4I,0.0010095171918944937
TIMP2,4.140226702339927e-10
C1orf210,0.043503424490244684
OMA1,0.009573638049138557
NRBP1,0.03005817085871517
BTBD6,0.03427053172446565
LOC150223,3.3417657017251786e-08
ARID3A,4.893857406368056e-05
DFNA5,0.006747086561642552
WDR33,9.277569860032002e-06
SSH3,0.004141729803930339
ACY3,0.026337665103343417
KLF3,0.03005913855973357
C1orf71,5.1331688016157316e-14
LRP10,2.458982744029849e-09
SERPING1,4.051994838195197e-06
GPM6B,1.1102384533476453e-05
FCHO2,0.03784362797132151
FLJ10847,2.3425218812857846e-07
RAD51AP1,2.657362059131902e-10
C12orf64,6.1182968257589e-05
ANTXR1,0.0015744427413634625
PCDH7,4.4111025601059367e-07
TUBAL3,0.0001664057910837364
BCR.1,0.0005120219877187866
METAP2,0.029670838420746585
FYTTD1,1.0484146782956413e-05
ANKRD20A2,0.008326458556305594
MGC10433,0.01897063909700723
UBXD8,5.8201148332233785e-05
SULT1A4,0.008222925631585219
GMCL1,2.0097814753747707e-07
NDRG2,6.652644303419803e-05
SMAD1,0.04306770361966132
AK2.1,2.254521363251845e-05
WDR78,0.039355102645276994
TCEAL8.1,0.0018668030236775172
MXI1.1,0.003143363194318364
CD320,1.2004478940074812e-05
RPL38,6.987196670695639e-06
PITPNC1,8.611466580368599e-06
SLC22A15,0.008414708044590598
RTF1,0.03759622814180061
RAB12,0.0032226515878405085
TMEM37,2.4471522985736833e-05
GPR23,0.004691881276173885
BACH2,9.495591629287922e-05
MSL3L1,2.9832591049736264e-07
KIAA0907,2.9179073155524302e-06
CENPQ,2.3336965045982666e-11
DPEP1,8.509179195559782e-05
PFTK1,1.061019431057316e-05
EXOSC10,0.0277431355340169
FAM84B,1.4162424757534077e-07
TBXAS1,0.0015466312968970548
GRPEL1,1.3394481123209543e-09
NUP43,0.0011333238223903753
CPNE1,0.00025613780170665975
CHST6,0.02425675101150322
ZNF207,9.248536517349926e-05
NAT2,0.011018360335491337
ACVR2A,0.0019956650216441892
GALNAC4S-6ST,2.0286473585428994e-08
POLG2,8.78565184672246e-08
IRF2BP2,3.0099403639768904e-09
GALNT3,4.4496985989787106e-05
HSPB2,6.999656793280539e-07
LRRC34,0.017802519004430688
BAI3,2.163784700986781e-07
DKFZp779B1540,8.066175166423746e-05
SOX17,0.0003502570377685744
RARB,0.0005799540361856581
MRPL13,4.63850096565775e-06
UQCRC1,0.0035586177414129953
IARS2,5.101501725065014e-06
GAPVD1,0.013444841750243334
C7orf31,0.007671724858278909
GNGT2,0.011619890844729804
MICALL1,8.032359533065543e-06
DKC1,1.0541492512292816e-10
GPR177.1,8.327487143588178e-08
NF2,0.0091339953172544
PKD1L1,0.003220867602867129
RNASEL,3.809825669975841e-08
ODF2,2.0327822209900877e-09
ADAM33.1,1.7585409080148457e-06
EIF2C1,0.002087368182352834
SLC2A5,0.00018467444701366617
MAP3K7IP3,0.0014483952844250646
PRODH,0.025107973560043868
C19orf53,0.002430733478128713
C3orf23,6.946508740061136e-08
KCNF1,0.00977978477744287
ARPP-21.1,5.574887728105042e-06
SVIL.1,2.0746935375897916e-07
FBXW4,4.0496954114725643e-08
MAP3K15,0.04011807786702643
MRPL44,0.00034532062733629796
BTC,0.0010075711848947658
SLC25A6,0.007494105745520994
POTE8,0.03524375539879745
CKB,6.592658681369595e-06
GALM,6.86959917906356e-05
CHAC2,1.3698892433627348e-05
ZBTB22,6.45710224846377e-05
PHLDA2,0.0060372187816795115
RNASET2,5.142511877432006e-05
ECHDC2,2.9136926428767433e-07
THRAP6,1.1525828096204228e-06
DSCAML1,0.000803346684534662
PCMT1,0.025698614762516368
HSD17B7,6.75750303517609e-09
C18orf10,6.044050818232351e-06
ACTA2,6.417366977568034e-10
SLC37A3,0.0001997410835088408
UNQ1940,0.0002845631538838367
REPIN1,2.2719400982710097e-06
CARD14,5.757393287093178e-05
AVPI1,0.024318908677531854
GBP7,0.02057856252608272
TRIM35,3.3061735509429905e-05
F12,5.870565327720465e-07
FGF13.1,1.4371023583146313e-06
PCSK6,0.01073703200807346
DUSP22,3.0241697111916065e-07
UTS2,0.002781072622641561
TAF1C,0.0001442347093979356
PSRC1,2.6079893174850546e-13
EYA4,0.002244749968198605
CLIC4,1.8573160379288782e-06
MLF2,0.009825189955913506
CHMP2A.1,0.00024664184457210905
ZNF613,0.042442471756051
LMX1A,0.04481764669479058
THUMPD3,4.96829210796169e-08
C10orf78,0.00029497347384911714
MND1,7.556026858769855e-10
MTA1,0.0014093176030601138
PROS1,0.0005463706192198425
CLCC1.1,0.00011807483189278465
LOC647115,6.7696008861239815e-06
FLJ44076,0.00022956894856981187
TOB1,0.0001225359611018513
SSB,1.6517588386113107e-08
EPHA4,0.00021841637885550307
WFDC10B.1,0.04731425262795156
DLX1,0.00012098705747706748
PTPRB,0.03471934339030043
PH-4,0.0025517367578317554
ATF4,0.012837175449514043
ZNF615,0.00024925640613280566
AKR1B10,0.0007858033232389537
CHCHD1,1.799386249428242e-06
SMPD2,6.196341678248098e-05
ADAMTS19,0.002017137626342051
PHF7,0.002228019170137237
FAM55B,0.004030895217795277
ZC3H12A,0.001867592284773643
MAP3K7IP2,1.433659259001797e-05
JAM2,4.7978706209029e-09
MIZF,0.003407842531407315
MNAT1,0.0005351349971639443
ZP3.1,3.909562346869935e-09
CUL7,5.6536036309273615e-06
RAB20,0.0010346682302372475
TMED7,0.015656142295186398
PTPRCAP,0.00033833430278066976
NAT8L,0.007720827166784295
QDPR,0.00012166261392062243
SPPL2B,0.00011741610786881738
DNAJA1,0.0009536335705198195
DPYSL2,2.4424618227728805e-05
PDXK,0.02818664761318784
FBLN1,8.166899708353336e-10
MYO9B,6.992301048485742e-06
FLJ27255,0.022507694047624354
RG9MTD1,5.420154544912227e-08
SCN9A,2.9355592036004804e-07
C7orf41,1.459949600874167e-05
PPAP2B,1.2039134696672892e-06
GEFT.1,1.2482169302835616e-05
PKM2.1,4.155314049432153e-08
SP110,0.001198259326243835
KCTD5,4.5900873106324304e-05
ITSN1.1,0.00023478261889899933
COL10A1,0.0038780357577591364
C1orf159,0.0022127690082540054
